Month,Customer Id,Origin Zip Code,Destination Zip Code,Distance,Loads,Lanes with Multiple Carriers,Same Day Loads,Lane,Equipment Type,Order Type,Total Cost USD
9,EMERSAM2,78503,75261,526,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
9,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
9,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
9,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1100
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
7,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,970
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1100
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1100
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1000
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
9,AMAZSEW2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
9,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4264
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEWA,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,62025,30344,564.8,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1700
10,AMAZSEWA,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2719
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2725
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1500
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,200
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
10,AMAZSEW2,95376,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95376,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4364
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,0
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1021
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,900
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2700
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1300
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2751
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3300
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,325
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,700
10,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2631
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3069
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4415
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1261
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4963
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2910
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2910
11,AMAZSEW2,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,291
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2910
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,6254
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3538
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3907
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
11,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1600
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,194
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2950
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2716
11,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3861
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,500
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3000
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4865
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3953
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
12,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2744
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2400
11,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,400
11,AMAZSEW2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,3350
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1650
11,AMAZSEW2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,250
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4000
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,2400
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1650
11,AMAZSEW2,95391,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3500
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2800
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2800
11,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3425
7,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1200
8,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,879
10,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,200
10,AMAZSEWA,18202,76177,1506,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,2500
10,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
10,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2000
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,3250
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2700
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2341
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1300
11,AMAZSEW2,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,11610
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2002
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1220
11,AMAZSEW2,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1760
11,AMAZSEW2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,3000
11,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
11,AMAZSEW2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,500
10,AMAZSEW2,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,1000
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,1934
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2481
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2481
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2481
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,79
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2944
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2450
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2481
11,AMAZSEWA,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2402
10,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
11,EMERSAM2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
11,AMAZSEWA,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3545
11,AMAZSEW2,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3600
11,REBSCHI1,60639,28208,773.5,0,1,,"Chicago, IL -- Charlotte, NC",Van,Less Than Truckload,890
11,REBSCHI1,60639,28208,773.5,1,1,0,"Chicago, IL -- Charlotte, NC",Flatbed - 48,Partial Truckload,150
11,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Contract,1995
9,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Contract,1850
9,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Contract,1788
11,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Spot,1600
11,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Contract,1700
11,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Spot,1552
9,HENKSCA1,62025,30336,556.7,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Truckload Contract,1600
10,USPOLAMD,75398,32099,985.9,1,1,1,"Dallas, TX -- Jacksonville, FL",Van,Expedited,2400
10,USPOLAMD,75398,32099,985.9,1,1,1,"Dallas, TX -- Jacksonville, FL",Van,Expedited,2500
7,CGLDOIL,95376,98032,807.7,1,1,1,"Tracy, CA -- Kent, WA",Van,Truckload Spot,1838
7,UPSURIVA,60609,28273,768.2,1,1,0,"Chicago, IL -- Charlotte, NC",Van,Truckload Spot,1699
8,LANCHINC,28273,75212,1039.4,1,0,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Truckload Spot,0
8,LANCHINC,28273,75212,1039.4,1,0,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Truckload Spot,1800
11,UPSURIVA,60609,28208,763.8,1,1,1,"Chicago, IL -- Charlotte, NC",Van,Truckload Spot,2720
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,0
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,200
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2500
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2050
10,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2900
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2700
11,AMAZSEWA,28214,75241,1024,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2200
11,AMAZSEWA,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2300
11,AMAZSEWA,28214,75241,1024.2,1,1,1,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2685
10,TEMPRIVA,89115,80011,747.6,1,1,0,"Las Vegas, NV -- Aurora, CO",Van,Truckload Spot,150
