UnixTime,Month,Day,Origin Zip Code,Destination Zip Code,Total Cost USD
2017,8,2,18202,76177,2479
2017,8,3,18202,76177,2500
2017,8,3,18202,76177,2500
2017,8,4,18202,76177,2835
2017,8,4,18202,76177,2500
2017,7,31,18202,76177,2500
2017,8,2,18202,76177,2500
2017,8,4,18202,76177,2500
2017,7,23,18109,6492,800
2017,7,30,62025,30344,1760
2017,7,28,89115,80011,200
2017,7,28,62025,30344,1800
2017,7,31,18109,6492,200
2017,8,1,18109,6492,800
2017,8,2,18109,6492,800
2017,8,4,18109,6492,800
2017,8,5,18109,6492,800
2017,8,3,18109,6492,800
2017,7,27,18202,76177,2582
2017,7,28,18109,6492,200
2017,7,30,18109,6492,800
2017,7,30,18109,6492,800
2017,7,31,18109,6492,200
2017,7,31,18109,6492,800
2017,8,1,18109,6492,800
2017,8,1,18109,6492,200
2017,8,2,18109,6492,200
2017,8,2,18109,6492,200
2017,8,3,18109,6492,200
2017,8,4,18109,6492,800
2017,8,4,18109,6492,200
2017,8,5,18109,6492,800
2017,8,5,18109,6492,200
2017,7,29,18202,76177,2500
2017,8,1,18202,76177,200
2017,7,31,89115,80011,2400
2017,7,28,18202,76177,250
2017,7,29,18202,76177,2500
2017,7,30,18202,76177,2500
2017,8,1,89115,80011,2400
2017,8,2,89115,80011,2400
2017,8,4,89115,80011,2400
2017,8,5,89115,80011,2400
2017,8,3,89115,80011,2400
2017,7,29,89115,80011,3000
2017,7,29,18202,76177,2600
2017,7,30,18202,76177,200
2017,7,29,18202,76177,2500
2017,7,30,18202,76177,200
2017,7,31,18109,6492,800
2017,8,3,62025,30344,1760
2017,8,3,62025,30344,1760
2017,8,5,62025,30344,1760
2017,8,5,62025,30344,1760
2017,8,2,18202,76177,200
2017,7,31,18202,76177,2500
2017,8,1,18202,76177,200
2017,8,2,18202,76177,2500
2017,8,1,18202,76177,2500
2017,8,6,89115,80011,2400
2017,8,7,89115,80011,2400
2017,8,8,89115,80011,2400
2017,8,10,89115,80011,2400
2017,8,11,89115,80011,2400
2017,8,12,89115,80011,2400
2017,8,7,62025,30344,250
2017,8,9,62025,30344,1760
2017,8,11,62025,30344,1760
2017,8,12,62025,30344,1760
2017,8,2,18202,76177,2500
2017,8,3,18202,76177,2500
2017,8,3,18202,76177,200
2017,8,3,18202,76177,2500
2017,8,6,18202,76177,2500
2017,8,6,18202,76177,2500
2017,8,7,18202,76177,2979
2017,8,7,18202,76177,200
2017,8,8,18202,76177,2541
2017,8,8,18202,76177,200
2017,8,9,18202,76177,2822
2017,8,9,89115,80011,2400
2017,8,10,18202,76177,2500
2017,8,6,18202,76177,2500
2017,8,8,18202,76177,2500
2017,8,5,18202,76177,2500
2017,8,8,18202,76177,2500
2017,8,10,18202,76177,2500
2017,8,8,46168,55379,1100
2017,8,10,18202,76177,200
2017,8,11,18202,76177,2983
2017,8,9,18202,76177,200
2017,8,9,18202,76177,2500
2017,8,12,18202,76177,2500
2017,7,25,18202,76177,2500
2017,8,12,18202,76177,2500
2017,8,13,18202,76177,200
2017,8,13,18202,76177,2500
2017,8,13,89115,80011,2400
2017,8,14,18202,76177,2500
2017,8,14,89115,80011,2400
2017,8,15,18202,76177,2500
2017,8,15,18202,76177,200
2017,8,15,89115,80011,2400
2017,8,16,18202,76177,2500
2017,8,16,18202,76177,2500
2017,8,16,89115,80011,2400
2017,8,17,89115,80011,2400
2017,8,18,89115,80011,2400
2017,8,19,89115,80011,2400
2017,8,13,18109,6492,800
2017,8,13,18109,6492,800
2017,8,14,18109,6492,800
2017,8,14,18109,6492,800
2017,8,15,18109,6492,800
2017,8,16,18109,6492,800
2017,8,16,18109,6492,800
2017,8,17,18109,6492,800
2017,8,17,18109,6492,800
2017,8,18,18109,6492,800
2017,8,15,18109,6492,800
2017,8,18,18109,6492,800
2017,8,11,18202,76177,200
2017,8,12,18202,76177,2500
2017,8,13,62025,30344,1800
2017,8,15,18109,6492,800
2017,8,16,18109,6492,800
2017,8,16,18202,76177,200
2017,8,17,18109,6492,800
2017,8,20,18202,76177,2500
2017,8,20,89115,80011,2400
2017,8,21,18202,76177,2500
2017,8,21,18202,76177,2500
2017,8,21,89115,80011,2400
2017,8,22,89115,80011,250
2017,8,23,18202,76177,2500
2017,8,23,89115,80011,2400
2017,8,24,18202,76177,2500
2017,8,24,18202,76177,2787
2017,8,24,89115,80011,2400
2017,8,25,18202,76177,2500
2017,8,26,89115,80011,2400
2017,8,22,18202,76177,2500
2017,8,17,18202,76177,2500
2017,8,20,18202,76177,2500
2017,8,23,75241,32218,200
2017,8,22,18202,76177,2500
2017,8,22,18202,76177,2500
2017,8,25,18202,76177,2500
2017,8,25,89115,80011,2400
2017,8,25,18202,76177,2500
2017,8,24,75241,32218,250
2017,8,23,75241,32218,2000
2017,8,25,18202,76177,2500
2017,8,26,18202,76177,2500
2017,8,27,18202,76177,200
2017,8,27,89115,80011,2400
2017,8,28,18202,76177,200
2017,8,28,18202,76177,200
2017,8,29,89115,80011,2400
2017,8,29,18202,76177,200
2017,8,29,18202,76177,2500
2017,8,29,89115,80011,2400
2017,8,30,18202,76177,2500
2017,8,30,18202,76177,2500
2017,8,31,18202,76177,2500
2017,8,31,18202,76177,2500
2017,8,31,89115,80011,2400
2017,9,1,18202,76177,2500
2017,9,1,18202,76177,2500
2017,9,1,89115,80011,2400
2017,9,2,89115,80011,2400
2017,8,30,89115,80011,2400
2017,8,26,75241,32218,2000
2017,8,24,62025,30344,1800
2017,8,25,62025,30344,1800
2017,8,29,18202,76177,2500
2017,8,30,18202,76177,200
2017,8,31,18202,76177,2500
2017,9,1,18202,76177,2500
2017,8,27,18202,76177,2500
2017,8,26,75241,32218,200
2017,8,28,18202,76177,2288
2017,8,28,18202,76177,2500
2017,8,29,75241,32218,2000
2017,8,29,18202,76177,350
2017,8,29,18202,76177,2588
2017,8,29,18202,76177,200
2017,9,2,75241,32218,500
2017,8,31,62025,30344,1760
2017,9,1,62025,30344,1760
2017,9,2,62025,30344,1760
2017,8,30,18202,76177,2500
2017,8,31,75241,32218,200
2017,9,3,75241,32218,2000
2017,9,3,89115,80011,2400
2017,9,4,18202,76177,2500
2017,9,4,18202,76177,200
2017,9,4,18202,76177,2500
2017,9,4,89115,80011,2400
2017,9,5,89115,80011,2400
2017,9,5,18202,76177,200
2017,9,6,18202,76177,2500
2017,9,7,18202,76177,2500
2017,9,7,89115,80011,2400
2017,9,7,18202,76177,200
2017,9,8,89115,80011,2400
2017,9,9,89115,80011,2400
2017,9,2,18202,76177,2500
2017,9,2,62025,30344,250
2017,9,3,18202,76177,2500
2017,9,4,18202,76177,2500
2017,9,5,18202,76177,200
2017,9,6,18202,76177,200
2017,9,7,18202,76177,200
2017,9,7,18202,76177,2500
2017,9,9,18202,76177,2500
2017,9,5,18202,76177,200
2017,9,4,95391,98032,2750
2017,9,5,18202,76177,200
2017,9,5,62025,30344,1760
2017,9,6,62025,30344,1760
2017,9,5,75241,32218,2000
2017,9,6,18202,76177,2500
2017,9,5,95376,98032,3200
2017,9,6,18202,76177,2500
2017,9,6,75241,32218,2000
2017,9,7,46168,55379,1500
2017,9,6,18202,76177,200
2017,9,10,18202,76177,2500
2017,9,11,18202,76177,200
2017,9,11,18202,76177,2500
2017,9,12,18202,76177,2500
2017,9,14,18202,76177,2750
2017,9,8,18202,76177,2500
2017,9,8,18202,76177,2500
2017,9,10,89115,80011,2400
2017,9,10,62025,30344,1800
2017,9,13,89115,80011,2400
2017,9,14,89115,80011,2400
2017,9,15,89115,80011,2400
2017,9,16,89115,80011,2680
2017,9,11,89115,80011,2400
2017,9,12,89115,80011,2400
2017,9,9,18202,76177,2500
2017,9,11,18202,76177,200
2017,9,12,18202,76177,200
2017,9,13,18202,76177,200
2017,9,14,18202,76177,2500
2017,9,10,18202,76177,2500
2017,9,11,46168,55379,1600
2017,9,11,62025,30344,1800
2017,9,13,18202,76177,2726
2017,9,13,18202,76177,2000
2017,9,14,46168,55379,1400
2017,9,14,18202,76177,2500
2017,9,17,18202,76177,2500
2017,9,17,18202,76177,2782
2017,9,17,89115,80011,2400
2017,9,18,18202,76177,200
2017,9,18,18202,76177,2500
2017,9,19,18202,76177,2500
2017,9,19,18202,76177,2500
2017,9,19,89115,80011,2400
2017,9,20,18202,76177,2500
2017,9,20,18202,76177,2500
2017,9,20,89115,80011,2400
2017,9,21,18202,76177,2500
2017,9,22,89115,80011,2400
2017,9,23,89115,80011,200
2017,9,19,89115,80011,2400
2017,9,16,18202,76177,2500
2017,9,18,18202,76177,200
2017,9,19,18202,76177,2500
2017,9,20,18202,76177,2500
2017,9,23,18202,76177,200
2017,9,16,18202,76177,2500
2017,9,18,46168,55379,1200
2017,9,16,18202,76177,2500
2017,9,19,62025,30344,1760
2017,9,21,62025,30344,1760
2017,9,20,62025,30344,1760
2017,9,19,46168,55379,1200
2017,9,18,89115,80011,200
2017,9,20,46168,55379,1250
2017,9,22,62025,30344,1760
2017,9,19,89115,80011,500
2017,9,21,18202,76177,2500
2017,9,22,18202,76177,2500
2017,9,21,18202,76177,2500
2017,9,21,89115,80011,2400
2017,9,22,46168,55379,1400
2017,9,23,18202,76177,2500
2017,9,24,18202,76177,2500
2017,9,25,89115,80011,2400
2017,9,26,89115,80011,2400
2017,9,27,89115,80011,2400
2017,9,28,89115,80011,250
2017,9,29,89115,80011,2400
2017,9,30,89115,80011,2400
2017,9,24,89115,80011,2400
2017,9,24,62025,30344,1760
2017,9,24,18202,76177,3489
2017,9,22,18202,76177,3400
2017,9,23,18202,76177,2500
2017,9,24,89115,80011,2800
2017,9,26,62025,30344,1760
2017,9,25,18202,76177,200
2017,9,27,18202,76177,3265
2017,9,28,18202,76177,2500
2017,9,26,18202,76177,2500
2017,9,29,18202,76177,2750
2017,9,25,46168,55379,500
2017,9,25,75241,32218,2250
2017,9,25,18202,76177,2500
2017,9,26,62025,30344,1760
2017,9,26,18202,76177,200
2017,9,27,18202,76177,2600
2017,9,30,18202,76177,2500
2017,9,28,46168,55379,2000
2017,9,28,62025,30344,1760
2017,9,27,18202,76177,2500
2017,9,28,18202,76177,2500
2017,9,28,46168,55379,1700
2017,10,3,18202,76177,2500
2017,10,4,18202,76177,2500
2017,10,5,18202,76177,2500
2017,10,7,18202,76177,2500
2017,10,2,18202,76177,2500
2017,10,3,18202,76177,500
2017,10,4,18202,76177,2600
2017,10,3,46168,55379,1300
2017,10,4,18202,76177,2500
2017,10,5,28214,75241,500
2017,10,5,18202,76177,4500
2017,10,7,95391,98032,2800
2017,10,6,18202,76177,200
2017,10,6,18202,76177,2500
2017,10,7,18202,76177,2500
2017,10,6,18202,76177,2900
2017,10,7,46168,55379,1400
2017,10,9,18202,76177,200
2017,10,6,18202,76177,2500
2017,10,7,95391,98032,2800
2017,10,7,28214,75241,3000
2017,10,10,89115,80011,3650
2017,10,11,89115,80011,2900
2017,10,12,89115,80011,2900
2017,10,13,89115,80011,2900
2017,10,14,89115,80011,2900
2017,10,9,89115,80011,2964
2017,10,8,62025,30344,1800
2017,10,9,62025,30344,1800
2017,10,10,62025,30344,1800
2017,10,8,18202,76177,200
2017,10,10,18202,76177,2500
2017,10,9,18202,76177,2500
2017,10,12,18202,76177,2500
2017,10,13,18202,76177,2500
2017,10,9,75241,32218,250
2017,10,8,89115,80011,2500
2017,10,9,18202,76177,200
2017,10,10,18202,76177,200
2017,10,10,75241,32218,2400
2017,10,11,18202,76177,3100
2017,10,11,62025,30344,1800
2017,10,9,62025,30344,2200
2017,10,11,46168,55379,200
2017,10,12,18202,76177,200
2017,10,10,18202,76177,2800
2017,10,13,62025,30344,1800
2017,10,14,62025,30344,1800
2017,10,13,18202,76177,2900
2017,10,15,75241,32218,2200
2017,10,14,18202,76177,2500
2017,10,15,18202,76177,200
2017,10,15,89115,80011,2900
2017,10,16,18202,76177,2900
2017,10,16,89115,80011,2900
2017,10,17,89115,80011,2964
2017,10,18,89115,80011,2900
2017,10,19,89115,80011,2900
2017,10,20,89115,80011,2900
2017,10,21,89115,80011,2900
2017,10,15,62025,30344,1800
2017,10,16,62025,30344,1800
2017,10,16,18202,76177,200
2017,10,17,18202,76177,200
2017,10,16,18202,76177,3200
2017,10,16,46168,55379,1800
2017,10,16,62025,30344,1800
2017,10,18,62025,30344,1800
2017,10,17,18202,76177,200
2017,10,17,28214,75241,3000
2017,10,17,75241,32218,2000
2017,10,17,18202,76177,200
2017,10,18,18202,76177,200
2017,10,18,18202,76177,2900
2017,10,19,46168,55379,1400
2017,10,19,18202,76177,350
2017,10,19,18202,76177,2900
2017,10,20,62025,30344,1800
2017,10,20,18202,76177,2900
2017,10,21,18202,76177,200
2017,10,22,18202,76177,2900
2017,10,22,18202,76177,200
2017,10,29,75241,32218,2000
2017,11,4,75241,32218,200
2017,11,10,18109,6492,1100
2017,11,10,18109,6492,1100
2017,11,20,46168,55379,500
2017,10,22,18109,6492,800
2017,10,22,18109,6492,800
2017,10,23,18109,6492,800
2017,10,23,18109,6492,800
2017,10,24,18109,6492,800
2017,10,25,18109,6492,800
2017,10,25,18109,6492,800
2017,10,26,18109,6492,800
2017,10,26,18109,6492,800
2017,10,27,18109,6492,800
2017,10,27,18109,6492,800
2017,10,28,18109,6492,800
2017,10,28,18109,6492,800
2017,10,24,18109,6492,800
2017,10,28,75241,32218,200
2017,10,29,18109,6492,800
2017,10,29,18109,6492,800
2017,10,30,18109,6492,800
2017,10,30,18109,6492,800
2017,10,31,18109,6492,800
2017,10,31,18109,6492,800
2017,10,29,75241,32218,200
2017,11,4,46168,55379,1400
2017,11,1,18109,6492,800
2017,11,1,18109,6492,800
2017,11,3,18109,6492,800
2017,11,3,18109,6492,800
2017,11,4,18109,6492,800
2017,11,5,18109,6492,800
2017,11,5,18109,6492,800
2017,11,6,18109,6492,800
2017,11,7,18109,6492,800
2017,11,7,18109,6492,800
2017,11,4,18109,6492,800
2017,11,6,18109,6492,200
2017,11,8,18109,6492,850
2017,11,8,18109,6492,850
2017,11,9,18109,6492,850
2017,11,9,18109,6492,200
2017,11,10,18109,6492,200
2017,11,11,18109,6492,400
2017,11,11,18109,6492,850
2017,11,6,95304,98032,2900
2017,11,6,18109,6492,850
2017,11,12,18109,6492,850
2017,11,13,18109,6492,200
2017,11,13,18109,6492,850
2017,11,15,18109,6492,850
2017,11,15,18109,6492,200
2017,11,16,18109,6492,200
2017,11,17,18109,6492,850
2017,11,17,18109,6492,200
2017,11,12,18109,6492,850
2017,11,14,18109,6492,850
2017,11,16,18109,6492,850
2017,11,14,18109,6492,850
2017,11,15,75241,32218,200
2017,11,19,18109,6492,850
2017,11,20,18109,6492,850
2017,11,21,18109,6492,1329
2017,11,22,18109,6492,850
2017,11,24,18109,6492,200
2017,11,25,18109,6492,850
2017,11,18,18109,6492,850
2017,11,18,18109,6492,850
2017,11,21,18109,6492,900
2017,11,22,75241,32218,2945
2017,11,24,62025,30344,1500
2017,11,27,62025,30344,1800
2017,11,26,18109,6492,850
2017,12,1,18109,6492,300
2017,12,3,18109,6492,300
2017,11,28,18109,6492,850
2017,11,29,18109,6492,850
2017,11,28,18109,6492,850
2017,12,1,62025,30344,1800
2017,12,2,46168,55379,2500
2017,6,30,62025,30344,1750
2017,8,25,75241,32218,2000
2017,9,15,75241,32218,2600
2017,7,12,62025,30344,1800
2017,7,14,18109,6492,200
2017,7,15,18109,6492,200
2017,7,15,18109,6492,200
2017,7,17,78503,75261,850
2017,7,18,18109,6492,950
2017,7,20,18202,76177,2400
2017,8,2,18202,76177,2677
2017,8,26,18202,76177,2400
2017,8,27,18202,76177,0
2017,9,2,18202,76177,2500
2017,9,3,75241,32218,2100
2017,9,10,46168,55379,1350
2017,9,12,75241,32218,200
2017,9,12,18202,76177,2750
2017,9,18,46168,55379,1350
2017,9,19,46168,55379,1350
2017,9,20,46168,55379,200
2017,9,20,18109,6492,950
2017,9,20,18202,76177,4000
2017,9,21,18109,6492,950
2017,9,30,75241,32218,3000
2017,10,1,75241,32218,2200
2017,10,1,18202,76177,3250
2017,10,10,46168,55379,1850
2017,10,11,75241,32218,300
2017,10,11,18202,76177,3000
2017,10,12,18109,6492,800
2017,10,14,75241,32218,2200
2017,10,13,75241,32218,2230
2017,10,15,75241,32218,2200
2017,10,15,46168,55379,0
2017,10,16,18109,6492,1500
2017,10,15,18109,6492,200
2017,10,18,18202,76177,3000
2017,10,19,28214,75241,2240
2017,10,21,75241,32218,200
2017,10,22,75241,32218,200
2017,10,22,75241,32218,450
2017,10,22,18109,6492,400
2017,10,26,46168,55379,194
2017,10,25,18109,6492,776
2017,10,26,75241,32218,2200
2017,10,27,75241,32218,2230
2017,10,27,18109,6492,776
2017,10,29,75241,32218,2100
2017,10,29,75241,32218,2200
2017,10,30,75241,32218,2100
2017,10,29,95304,98032,3300
2017,10,31,75241,32218,2100
2017,10,31,75241,32218,2200
2017,10,31,46168,55379,1300
2017,11,1,75241,32218,2000
2017,11,2,75241,32218,200
2017,11,3,46168,55379,1400
2017,11,3,75241,32218,200
2017,11,5,75241,32218,2200
2017,11,4,62025,30344,1700
2017,11,4,75241,32218,2200
2017,11,6,46168,55379,1500
2017,11,5,75241,32218,2200
2017,11,5,18109,6492,1200
2017,11,7,46168,55379,1300
2017,11,7,75241,32218,2100
2017,11,6,75241,32218,2178
2017,11,8,18109,6492,200
2017,11,11,46168,55379,1350
2017,11,12,75241,32218,2100
2017,11,11,75241,32218,2000
2017,11,12,75241,32218,2600
2017,11,12,75241,32218,2200
2017,11,13,75241,32218,2000
2017,11,12,75241,32218,2200
2017,11,13,75241,32218,2734
2017,11,14,18109,6492,388
2017,11,17,18109,6492,340
2017,11,16,75241,32218,2400
2017,11,18,46168,55379,1350
2017,11,17,46168,55379,1475
2017,11,19,75241,32218,2600
2017,11,20,46168,55379,1350
2017,11,20,62025,30344,1843
2017,11,19,75241,32218,2716
2017,11,21,75241,32218,2200
2017,11,23,75241,32218,2500
2017,11,26,46168,55379,1844
2017,11,28,62025,30344,1800
2017,11,29,46168,55379,2350
2017,7,2,46168,55379,1200
2017,7,3,18202,76177,250
2017,7,6,60638,28214,2000
2017,7,24,60638,28214,1550
2017,9,30,46168,55379,2200
2017,10,14,46168,55379,1100
2017,10,18,46168,55379,1400
2017,10,25,95391,98032,3700
2017,10,27,75241,32218,2000
2017,10,27,75241,32218,2000
2017,10,27,95304,98032,3600
2017,10,28,95304,98032,2500
2017,10,29,95391,98032,2500
2017,11,1,95391,98032,2700
2017,11,2,75241,32218,2000
2017,11,1,75241,32218,200
2017,11,2,75241,32218,2000
2017,11,7,95304,98032,3200
2017,11,10,46168,55379,1550
2017,11,12,46168,55379,1150
2017,11,12,46168,55379,1250
2017,11,17,75241,32218,2000
2017,11,18,75241,32218,200
2017,11,19,95304,98032,2900
2017,11,20,95304,98032,2900
2017,11,24,95304,98032,2900
2017,11,24,95304,98032,2900
2017,11,25,75241,32218,2200
2017,11,27,95304,98032,2900
2017,11,30,95304,98032,2900
2017,11,27,95304,98032,2900
2017,11,30,95304,98032,4412
2017,10,9,46168,55379,1200
2017,10,7,18109,6492,200
2017,10,14,28214,75241,2300
2017,10,16,75241,32218,2200
2017,10,16,75241,32218,200
2017,10,17,46168,55379,1500
2017,10,17,18109,6492,950
2017,10,22,89115,80011,2900
2017,10,23,89115,80011,2900
2017,10,24,89115,80011,2900
2017,10,26,89115,80011,2900
2017,10,27,89115,80011,2900
2017,10,28,89115,80011,2900
2017,10,25,89115,80011,2900
2017,10,20,62025,30344,1800
2017,10,21,62025,30344,1800
2017,10,22,62025,30344,1800
2017,10,25,62025,30344,1800
2017,10,25,62025,30344,1800
2017,10,27,62025,30344,1800
2017,10,29,89115,80011,2900
2017,10,30,89115,80011,2900
2017,10,31,89115,80011,3587
2017,11,2,89115,80011,2900
2017,10,28,75241,32218,2100
2017,10,29,62025,30344,1800
2017,10,29,62025,30344,250
2017,10,31,62025,30344,1800
2017,11,4,62025,30344,1800
2017,11,2,62025,30344,250
2017,11,1,89115,80011,2900
2017,11,3,89115,80011,2900
2017,11,5,89115,80011,2900
2017,11,6,89115,80011,2900
2017,11,8,89115,80011,2900
2017,11,9,89115,80011,2900
2017,11,10,89115,80011,2900
2017,11,11,89115,80011,2900
2017,11,4,89115,80011,2900
2017,11,6,62025,30344,1800
2017,11,7,62025,30344,1800
2017,11,7,75241,32218,2254
2017,11,7,89115,80011,3000
2017,11,12,89115,80011,2900
2017,11,13,89115,80011,2900
2017,11,14,89115,80011,2900
2017,11,15,89115,80011,2900
2017,11,17,89115,80011,2900
2017,11,18,89115,80011,2900
2017,11,16,89115,80011,2900
2017,11,12,62025,30344,1800
2017,11,13,62025,30344,1800
2017,11,17,62025,30344,1800
2017,11,17,62025,30344,1800
2017,11,11,75241,32218,2100
2017,11,13,18109,6492,300
2017,11,19,89115,80011,2900
2017,11,20,89115,80011,2900
2017,11,21,89115,80011,2900
2017,11,22,89115,80011,2900
2017,11,24,89115,80011,500
2017,11,25,89115,80011,2900
2017,11,21,75241,32218,2300
2017,11,26,89115,80011,2900
2017,11,27,89115,80011,2900
2017,11,28,89115,80011,2900
2017,12,2,89115,80011,2900
2017,11,29,89115,80011,2900
2017,11,26,62025,30344,1800
2017,11,30,89115,80011,2900
2017,6,30,78503,75261,2000
2017,11,20,78503,75261,755
2017,11,28,78503,75261,800
2017,7,13,75236,78758,1200
2017,7,13,75236,78704,1300
2017,10,16,28214,75241,580
2017,10,21,46168,55379,1350
2017,11,13,46168,55379,1350
2017,11,14,46168,55379,1350
2017,11,15,46168,55379,1350
2017,11,16,46168,55379,1350
2017,11,17,46168,55379,1350
2017,11,25,46168,55379,1350
2017,11,25,18109,6492,873
2017,9,27,78503,75261,800
2017,9,27,78503,75261,800
2017,8,25,78503,75261,725
2017,8,25,78503,75261,725
2017,6,30,78503,75261,650
2017,7,3,78503,75261,700
2017,7,3,78503,75261,700
2017,7,3,78503,75261,675
2017,7,7,78503,75261,650
2017,7,7,78503,75261,700
2017,7,7,78503,75261,700
2017,7,7,78503,75261,700
2017,7,7,78503,75261,700
2017,7,11,78503,75261,700
2017,7,11,78503,75261,700
2017,7,10,78503,75261,850
2017,7,10,78503,75261,900
2017,7,13,78503,75261,650
2017,7,14,78503,75261,650
2017,7,10,78503,75261,850
2017,7,12,78503,75261,825
2017,7,15,78503,75261,650
2017,7,15,78503,75261,1200
2017,7,18,78503,75261,710
2017,7,21,78503,75261,650
2017,7,28,78503,75261,650
2017,8,1,78503,75261,650
2017,8,1,78503,75261,650
2017,8,1,78503,75261,725
2017,8,4,78503,75261,650
2017,8,4,78503,75261,650
2017,8,2,78503,75261,750
2017,8,4,78503,75261,650
2017,8,8,78503,75261,725
2017,8,10,78503,75261,650
2017,8,11,78503,75261,650
2017,8,8,78503,75261,735
2017,8,9,78503,75261,725
2017,8,16,78503,75261,650
2017,8,15,78503,75261,650
2017,8,18,78503,75261,650
2017,8,17,78503,75261,750
2017,8,22,78503,75261,725
2017,8,24,78503,75261,650
2017,8,24,78503,75261,650
2017,8,25,78503,75261,650
2017,8,21,78503,75261,725
2017,8,29,78503,75261,725
2017,9,1,78503,75261,650
2017,8,29,78503,75261,725
2017,9,5,78503,75261,725
2017,9,7,78503,75261,650
2017,9,5,78503,75261,725
2017,9,8,78503,75261,650
2017,9,5,78503,75261,725
2017,9,12,78503,75261,725
2017,9,11,78503,75261,150
2017,9,14,78503,75261,650
2017,9,15,78503,75261,650
2017,9,19,78503,75261,150
2017,9,26,78503,75261,725
2017,9,29,78503,75261,650
2017,9,29,78503,75261,650
2017,9,28,78503,75261,999
2017,10,3,78503,75261,725
2017,10,6,78503,75261,650
2017,10,6,78503,75261,650
2017,10,4,78503,75261,725
2017,10,9,78503,75261,725
2017,10,10,78503,75261,725
2017,10,11,78503,75261,725
2017,10,13,78503,75261,650
2017,10,12,78503,75261,650
2017,10,12,78503,75261,750
2017,10,17,78503,75261,725
2017,10,18,78503,75261,650
2017,10,20,78503,75261,650
2017,10,19,78503,75261,850
2017,10,24,78503,75261,650
2017,10,23,78503,75261,750
2017,10,26,78503,75261,725
2017,10,27,78503,75261,650
2017,10,27,78503,75261,650
2017,10,27,78503,75261,1078
2017,10,31,78503,75261,725
2017,11,2,78503,75261,650
2017,11,1,78503,75261,800
2017,11,3,78503,75261,650
2017,11,3,78503,75261,650
2017,11,7,78503,75261,650
2017,11,10,78503,75261,650
2017,11,8,78503,75261,900
2017,11,17,78503,75261,650
2017,11,20,78503,75261,775
2017,11,24,78503,75261,650
2017,11,21,78503,75261,1250
2017,11,22,78503,75261,900
2017,11,28,78503,75261,703
2017,11,30,78503,75261,650
2017,7,3,78503,75261,1000
2017,9,23,18109,6492,800
2017,9,24,18109,6492,800
2017,9,25,18109,6492,800
2017,9,26,18109,6492,800
2017,9,27,18109,6492,800
2017,9,28,18109,6492,800
2017,9,29,18109,6492,800
2017,9,30,18109,6492,200
2017,10,1,18109,6492,800
2017,10,3,18109,6492,800
2017,10,4,18109,6492,800
2017,10,5,18109,6492,200
2017,10,6,18109,6492,800
2017,10,7,18109,6492,800
2017,10,2,18109,6492,800
2017,10,1,89115,80011,2400
2017,10,2,89115,80011,2900
2017,10,3,89115,80011,2400
2017,10,4,89115,80011,2400
2017,10,5,89115,80011,2400
2017,10,7,89115,80011,2400
2017,10,1,18202,76177,2750
2017,10,1,18202,76177,2919
2017,10,8,18109,6492,800
2017,10,9,18109,6492,800
2017,10,10,18109,6492,800
2017,10,12,18109,6492,800
2017,10,13,18109,6492,800
2017,10,14,18109,6492,800
2017,10,11,18109,6492,800
2017,10,12,18202,76177,2500
2017,10,15,18109,6492,800
2017,10,16,18109,6492,200
2017,10,17,18109,6492,800
2017,10,18,18109,6492,800
2017,10,19,18109,6492,800
2017,10,20,18109,6492,200
2017,10,21,18109,6492,800
2017,10,15,28214,75241,200
2017,10,16,75241,32218,2100
2017,10,15,18109,6492,200
2017,10,17,18202,76177,2500
2017,10,22,18109,6492,800
2017,10,23,18109,6492,800
2017,10,24,18109,6492,800
2017,10,25,18109,6492,800
2017,10,26,18109,6492,800
2017,10,27,18109,6492,800
2017,10,27,18109,6492,200
2017,10,29,18109,6492,200
2017,10,30,18109,6492,800
2017,10,31,18109,6492,800
2017,11,1,18109,6492,800
2017,11,2,18109,6492,800
2017,11,3,18109,6492,800
2017,11,4,18109,6492,800
2017,11,5,18109,6492,800
2017,11,6,18109,6492,800
2017,11,7,18109,6492,800
2017,11,3,18109,6492,1000
2017,11,8,18109,6492,200
2017,11,9,18109,6492,800
2017,11,11,18109,6492,200
2017,11,10,18109,6492,800
2017,11,8,18109,6492,200
2017,11,12,18109,6492,800
2017,11,12,18109,6492,800
2017,11,13,18109,6492,800
2017,11,13,18109,6492,800
2017,11,14,18109,6492,800
2017,11,14,18109,6492,800
2017,11,15,18109,6492,800
2017,11,15,18109,6492,800
2017,11,16,18109,6492,800
2017,11,16,18109,6492,800
2017,11,17,18109,6492,1150
2017,11,17,18109,6492,800
2017,11,11,18109,6492,1000
2017,11,12,18109,6492,200
2017,11,16,18109,6492,300
2017,11,18,18109,6492,800
2017,11,19,18109,6492,800
2017,11,20,18109,6492,800
2017,11,20,18109,6492,800
2017,11,21,18109,6492,800
2017,11,23,18109,6492,800
2017,11,22,18109,6492,800
2017,11,24,18109,6492,1050
2017,11,25,18109,6492,200
2017,11,25,18109,6492,200
2017,11,23,46168,55379,1730
2017,11,23,18109,6492,350
2017,11,24,18109,6492,800
2017,11,23,18109,6492,800
2017,11,23,18109,6492,1050
2017,11,23,18109,6492,325
2017,11,26,18109,6492,200
2017,11,26,18109,6492,800
2017,11,27,18109,6492,1300
2017,11,27,18109,6492,800
2017,11,28,18109,6492,200
2017,11,28,18109,6492,800
2017,11,29,18109,6492,1300
