UnixTime,Month,Day,Origin Zip Code,Destination Zip Code,Distance,Loads,Lanes with Multiple Carriers,Same Day Loads,Lane,Equipment Type,Order Type,Total Cost USD
0,11,17,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1475
0,11,19,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2600
0,11,20,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,20,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1843
0,11,19,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2716
0,11,21,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,11,23,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2500
0,11,26,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1844
0,11,28,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,29,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,2350
0,7,2,46168,55379,609.7,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1200
0,7,3,18202,76177,1494.2,1,1,0,"Hazleton, PA -- Fort Worth, TX",Van - 53 Feet,Expedited,250
0,7,6,60638,28214,769.9,1,1,0,"Chicago, IL -- Charlotte, NC",Van - 53 Feet,Expedited,2000
0,7,24,60638,28214,769.9,1,1,0,"Chicago, IL -- Charlotte, NC",Van - 53 Feet,Expedited,1550
0,9,30,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,2200
0,10,14,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1100
0,10,18,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1400
0,10,25,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3700
0,10,27,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,10,27,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,10,27,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3600
0,10,28,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2500
0,10,29,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2500
0,11,1,95391,98032,809,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2700
0,11,2,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,1,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,2,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,7,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,3200
0,11,10,46168,55379,613,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1550
0,11,12,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1150
0,11,12,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1250
0,11,17,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2000
0,11,18,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,11,19,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,20,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,24,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,24,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,25,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Truckload Contract,2200
0,11,27,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,30,95304,98032,808,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,27,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,2900
0,11,30,95304,98032,806,1,1,0,"Tracy, CA -- Kent, WA",Van - 53 Feet,Expedited,4412
0,10,9,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1200
0,10,7,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
0,10,14,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,2300
0,10,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2200
0,10,16,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,200
0,10,17,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1500
0,10,17,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,950
0,10,22,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,23,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,24,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,26,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,27,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,28,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,25,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,20,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,21,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,22,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,25,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,25,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,27,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,29,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,30,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,31,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,3587
0,11,2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,10,28,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2100
0,10,29,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,10,29,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,250
0,10,31,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,4,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,2,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,250
0,11,1,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,3,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,5,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,6,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,8,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,9,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,10,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,11,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,4,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,6,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,7,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,7,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2254
0,11,7,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,3000
0,11,12,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,13,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,14,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,15,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,17,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,18,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,16,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,12,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,13,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,17,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,17,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,11,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2100
0,11,13,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,300
0,11,19,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,20,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,21,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,22,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,24,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,500
0,11,25,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,21,75241,32218,1001,1,1,0,"Dallas, TX -- Jacksonville, FL",Van - 53 Feet,Expedited,2300
0,11,26,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,27,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,28,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,12,2,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,29,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,11,26,62025,30344,564,1,1,0,"Edwardsville, IL -- Atlanta, GA",Van - 53 Feet,Expedited,1800
0,11,30,89115,80011,753,1,1,0,"Las Vegas, NV -- Aurora, CO",Van - 53 Feet,Expedited,2900
0,6,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,2000
0,11,20,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,755
0,11,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,7,13,75236,78758,186,1,1,0,"Dallas, TX -- Austin, TX",Flatbed - 53,Truckload Contract,1200
0,7,13,75236,78704,196,1,1,0,"Dallas, TX -- Austin, TX",Flatbed - 53,Truckload Contract,1300
0,10,16,28214,75241,1024,1,1,0,"Charlotte, NC -- Dallas, TX",Van - 53 Feet,Expedited,580
0,10,21,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,13,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,14,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,15,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,16,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,17,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,25,46168,55379,609,1,1,0,"Plainfield, IN -- Shakopee, MN",Van - 53 Feet,Expedited,1350
0,11,25,18109,6492,185,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,873
0,9,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,9,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,8,25,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,25,78503,75261,518.9,1,1,1,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,6,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,675
0,7,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,11,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,11,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,700
0,7,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
0,7,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,7,13,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,14,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
0,7,12,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,825
0,7,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1200
0,7,18,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,710
0,7,21,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,4,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,4,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,8,4,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,8,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,11,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,8,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,735
0,8,9,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,16,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,18,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,17,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,8,22,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,25,78503,75261,574.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,21,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,8,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,8,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,5,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,5,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,8,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,5,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,12,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,11,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,150
0,9,14,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,15,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,19,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,150
0,9,26,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,9,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,29,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,9,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,999
0,10,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,6,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,6,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,4,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,9,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,11,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,13,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,12,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,12,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,10,17,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,18,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,20,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,19,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,850
0,10,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,23,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,750
0,10,26,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,10,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,10,27,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1078
0,10,31,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,725
0,11,2,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,1,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,800
0,11,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,7,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,10,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,8,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,11,17,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,20,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,775
0,11,24,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,11,21,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1250
0,11,22,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,900
0,11,28,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,703
0,11,30,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,650
0,7,3,78503,75261,518.9,1,1,0,"Mcallen, TX -- Dallas, TX",Van - 53 Feet,Truckload Contract,1000
0,9,23,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,24,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,25,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,26,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,27,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,28,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,29,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,800
0,9,30,18109,6492,185.9,1,1,0,"Allentown, PA -- Wallingford, CT",Van - 53 Feet,Expedited,200
